CARDRename,CARDRename.c,Dolphin.a,false
ExtHandler,hio.c,Dolphin.a,false
ExiHandler,hio.c,Dolphin.a,false
DbgHandler,hio.c,Dolphin.a,false
HIOEnumDevices,hio.c,Dolphin.a,false
HIOInit,hio.c,Dolphin.a,false
HIOReadMailbox,hio.c,Dolphin.a,false
HIOWriteMailbox,hio.c,Dolphin.a,false
HIOWrite,hio.c,Dolphin.a,false
__GXDefaultTexRegionCallback,GXInit.c,Dolphin.a,false
__GXDefaultTlutRegionCallback,GXInit.c,Dolphin.a,false
__GXShutdown,GXInit.c,Dolphin.a,false
GXInit,GXInit.c,Dolphin.a,false
__GXInitGX,GXInit.c,Dolphin.a,false
GXCPInterruptHandler,GXFifo.c,Dolphin.a,false
GXInitFifoBase,GXFifo.c,Dolphin.a,false
GXInitFifoPtrs,GXFifo.c,Dolphin.a,false
GXInitFifoLimits,GXFifo.c,Dolphin.a,false
GXSetCPUFifo,GXFifo.c,Dolphin.a,false
GXSetGPFifo,GXFifo.c,Dolphin.a,false
GXSaveCPUFifo,GXFifo.c,Dolphin.a,false
__GXSaveCPUFifoAux,GXFifo.c,Dolphin.a,false
GXGetGPStatus,GXFifo.c,Dolphin.a,false
GXSetBreakPtCallback,GXFifo.c,Dolphin.a,false
__GXFifoInit,GXFifo.c,Dolphin.a,false
__GXFifoReadEnable,GXFifo.c,Dolphin.a,false
__GXFifoReadDisable,GXFifo.c,Dolphin.a,false
__GXFifoLink,GXFifo.c,Dolphin.a,false
__GXWriteFifoIntEnable,GXFifo.c,Dolphin.a,false
__GXWriteFifoIntReset,GXFifo.c,Dolphin.a,false
__GXCleanGPFifo,GXFifo.c,Dolphin.a,false
GXGetCPUFifo,GXFifo.c,Dolphin.a,false
GXGetGPFifo,GXFifo.c,Dolphin.a,false
GXSetVtxDesc,GXAttr.c,Dolphin.a,false
GXSetVtxDescv,GXAttr.c,Dolphin.a,false
__GXSetVCD,GXAttr.c,Dolphin.a,false
__GXCalculateVLim,GXAttr.c,Dolphin.a,false
GXGetVtxDesc,GXAttr.c,Dolphin.a,false
GXGetVtxDescv,GXAttr.c,Dolphin.a,false
GXClearVtxDesc,GXAttr.c,Dolphin.a,false
GXSetVtxAttrFmt,GXAttr.c,Dolphin.a,false
GXSetVtxAttrFmtv,GXAttr.c,Dolphin.a,false
__GXSetVAT,GXAttr.c,Dolphin.a,false
GXGetVtxAttrFmt,GXAttr.c,Dolphin.a,false
GXGetVtxAttrFmtv,GXAttr.c,Dolphin.a,false
GXSetArray,GXAttr.c,Dolphin.a,false
GXInvalidateVtxCache,GXAttr.c,Dolphin.a,false
GXSetTexCoordGen2,GXAttr.c,Dolphin.a,false
GXSetNumTexGens,GXAttr.c,Dolphin.a,false
GXSetMisc,GXMisc.c,Dolphin.a,false
GXFlush,GXMisc.c,Dolphin.a,false
__GXAbort,GXMisc.c,Dolphin.a,false
GXAbortFrame,GXMisc.c,Dolphin.a,false
GXSetDrawDone,GXMisc.c,Dolphin.a,false
GXDrawDone,GXMisc.c,Dolphin.a,false
GXPixModeSync,GXMisc.c,Dolphin.a,false
GXPokeAlphaMode,GXMisc.c,Dolphin.a,false
GXPokeAlphaRead,GXMisc.c,Dolphin.a,false
GXPokeAlphaUpdate,GXMisc.c,Dolphin.a,false
GXPokeBlendMode,GXMisc.c,Dolphin.a,false
GXPokeColorUpdate,GXMisc.c,Dolphin.a,false
GXPokeDstAlpha,GXMisc.c,Dolphin.a,false
GXPokeDither,GXMisc.c,Dolphin.a,false
GXPokeZMode,GXMisc.c,Dolphin.a,false
GXPeekARGB,GXMisc.c,Dolphin.a,false
GXSetDrawSyncCallback,GXMisc.c,Dolphin.a,false
GXTokenInterruptHandler,GXMisc.c,Dolphin.a,false
GXSetDrawDoneCallback,GXMisc.c,Dolphin.a,false
GXFinishInterruptHandler,GXMisc.c,Dolphin.a,false
__GXPEInit,GXMisc.c,Dolphin.a,false
__GXSetDirtyState,GXGeometry.c,Dolphin.a,false
GXBegin,GXGeometry.c,Dolphin.a,false
__GXSendFlushPrim,GXGeometry.c,Dolphin.a,false
GXSetLineWidth,GXGeometry.c,Dolphin.a,false
GXSetPointSize,GXGeometry.c,Dolphin.a,false
GXEnableTexOffsets,GXGeometry.c,Dolphin.a,false
GXSetCullMode,GXGeometry.c,Dolphin.a,false
GXSetCoPlanar,GXGeometry.c,Dolphin.a,false
__GXSetGenMode,GXGeometry.c,Dolphin.a,false
GXSetDispCopySrc,GXFrameBuf.c,Dolphin.a,false
GXSetTexCopySrc,GXFrameBuf.c,Dolphin.a,false
GXSetDispCopyDst,GXFrameBuf.c,Dolphin.a,false
GXSetTexCopyDst,GXFrameBuf.c,Dolphin.a,false
GXSetDispCopyFrame2Field,GXFrameBuf.c,Dolphin.a,false
GXSetCopyClamp,GXFrameBuf.c,Dolphin.a,false
GXGetNumXfbLines,GXFrameBuf.c,Dolphin.a,false
GXGetYScaleFactor,GXFrameBuf.c,Dolphin.a,false
GXSetDispCopyYScale,GXFrameBuf.c,Dolphin.a,false
GXSetCopyClear,GXFrameBuf.c,Dolphin.a,false
GXSetCopyFilter,GXFrameBuf.c,Dolphin.a,false
GXSetDispCopyGamma,GXFrameBuf.c,Dolphin.a,false
GXCopyDisp,GXFrameBuf.c,Dolphin.a,false
GXCopyTex,GXFrameBuf.c,Dolphin.a,false
GXClearBoundingBox,GXFrameBuf.c,Dolphin.a,false
GXInitLightAttn,GXLight.c,Dolphin.a,false
GXInitLightPos,GXLight.c,Dolphin.a,false
GXInitLightColor,GXLight.c,Dolphin.a,false
GXLoadLightObjImm,GXLight.c,Dolphin.a,false
GXSetChanAmbColor,GXLight.c,Dolphin.a,false
GXSetChanMatColor,GXLight.c,Dolphin.a,false
GXSetNumChans,GXLight.c,Dolphin.a,false
GXSetChanCtrl,GXLight.c,Dolphin.a,false
GXGetTexBufferSize,GXTexture.c,Dolphin.a,false
__GetImageTileCount,GXTexture.c,Dolphin.a,false
GXInitTexObj,GXTexture.c,Dolphin.a,false
GXInitTexObjCI,GXTexture.c,Dolphin.a,false
GXInitTexObjLOD,GXTexture.c,Dolphin.a,false
GXGetTexObjFmt,GXTexture.c,Dolphin.a,false
GXGetTexObjMipMap,GXTexture.c,Dolphin.a,false
GXLoadTexObjPreLoaded,GXTexture.c,Dolphin.a,false
GXLoadTexObj,GXTexture.c,Dolphin.a,false
GXInitTlutObj,GXTexture.c,Dolphin.a,false
GXLoadTlut,GXTexture.c,Dolphin.a,false
GXInitTexCacheRegion,GXTexture.c,Dolphin.a,false
GXInitTlutRegion,GXTexture.c,Dolphin.a,false
GXInvalidateTexAll,GXTexture.c,Dolphin.a,false
GXSetTexRegionCallback,GXTexture.c,Dolphin.a,false
GXSetTlutRegionCallback,GXTexture.c,Dolphin.a,false
__SetSURegs,GXTexture.c,Dolphin.a,false
__GXSetSUTexRegs,GXTexture.c,Dolphin.a,false
